step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
16470.0,75,2490.0,22.636363636363637,2.0573610348769518,75,21280.0,0.08150695772184276,75,21280.0
16475.0,80,2873.0,26.60185185185185,2.107398546004346,80,21598.0,0.06900456894963625,80,21598.0
16480.0,86,3294.0,30.220183486238533,2.571134569958594,86,21994.0,0.07804999740370906,86,21994.0
16485.0,86,3724.0,35.46666666666667,2.138991382528555,86,22424.0,0.05416158313786951,86,22424.0
16490.0,88,4162.0,40.01923076923077,1.9441391454738108,88,22862.0,0.0793680375635826,88,22862.0
16495.0,82,4334.0,43.34,1.3935429763941594,82,21929.0,0.06167395481139804,82,21929.0
16500.0,76,4330.0,43.3,2.07128212203825,76,19874.0,0.08526878600473227,76,19874.0
16505.0,69,4391.0,43.475247524752476,2.7127020330075706,69,16582.0,0.10339588586415811,69,16582.0
16510.0,59,4346.0,44.8041237113402,1.9424496225601064,59,16878.0,0.0785678028863604,59,16878.0
16515.0,61,4467.0,45.121212121212125,2.7586241541517054,61,17160.0,0.13012052137395477,61,17160.0
16520.0,67,4788.0,48.36363636363637,2.407523840262828,67,17481.0,0.08797256410636682,67,17481.0
16525.0,70,5066.0,48.24761904761905,1.9494253481299255,70,16595.0,0.09208498771281087,70,16595.0
16530.0,70,5327.0,52.22549019607843,1.732541186748054,70,16586.0,0.07591260686949178,70,16586.0
16535.0,72,5623.0,52.55140186915888,2.2459363064648397,72,16504.0,0.08438141454655604,72,16504.0
16540.0,66,5864.0,55.84761904761905,2.1678429577936185,66,16740.0,0.10155807076771078,66,16740.0
16545.0,67,6164.0,58.7047619047619,2.3653728535453316,67,17031.0,0.10630790343289583,67,17031.0
16550.0,73,6517.0,60.90654205607477,2.6436826519682253,73,17373.0,0.09615449903352197,73,17373.0
16555.0,77,6367.0,57.88181818181818,1.8273431189107325,77,17519.0,0.06229237334399432,77,17519.0
16560.0,77,6114.0,56.611111111111114,1.8338593081867725,77,17511.0,0.07378300158262743,77,17511.0
16565.0,78,6254.0,54.38260869565217,2.502916833025127,78,17414.0,0.09077906229892922,78,17414.0
16570.0,80,6593.0,59.93636363636364,2.008787302975274,80,17791.0,0.0800508792295372,80,17791.0
16575.0,84,6991.0,62.98198198198198,1.9726290103449067,84,18162.0,0.08057652290890584,84,18162.0
16580.0,90,7427.0,68.76851851851852,2.017301080601211,90,18589.0,0.04731121371300407,90,18589.0
16585.0,86,7617.0,69.24545454545455,1.9775285237664753,86,18779.0,0.07288145203660817,86,18779.0
16590.0,80,7637.0,73.4326923076923,1.9786993177598815,80,18850.0,0.07970851170714464,80,18850.0
16595.0,73,7682.0,72.47169811320755,2.4645243195419777,73,18739.0,0.08198560237530242,73,18739.0
16600.0,65,7583.0,72.91346153846153,2.592164119551768,65,18912.0,0.11828301714258363,65,18912.0
16605.0,58,7456.0,73.09803921568627,2.4439066771956246,58,18919.0,0.1187393361631454,58,18919.0
16610.0,62,7726.0,72.88679245283019,2.9101761827320733,62,18957.0,0.1321337596950865,62,18957.0
16615.0,72,8067.0,73.33636363636364,2.557706220940424,72,19181.0,0.092269274013434,72,19181.0
16620.0,76,8270.0,77.28971962616822,1.5895261188204548,76,19493.0,0.04869701033579459,76,19493.0
16625.0,81,8517.0,76.72972972972973,2.024811749215956,81,19772.0,0.07498433225548645,81,19772.0
16630.0,80,8893.0,83.89622641509433,2.3270020241263367,80,20063.0,0.07378559675085812,80,20063.0
16635.0,82,9299.0,85.31192660550458,3.0182435163514736,82,20421.0,0.11560720067838202,82,20421.0
16640.0,82,9709.0,94.2621359223301,2.575066765322005,82,20824.0,0.07699710716538145,82,20824.0
16645.0,78,9859.0,95.71844660194175,2.1038805784193113,78,20980.0,0.08512227697446742,78,20980.0
16650.0,73,9844.0,100.44897959183673,2.2010766234535626,73,21016.0,0.09018850844511757,73,21016.0
16655.0,65,9891.0,101.96907216494846,2.6409554360997753,65,20876.0,0.08619709221352692,65,20876.0
16660.0,56,9776.0,100.78350515463917,3.0145274042080747,56,21076.0,0.1390720346117789,56,21076.0
16665.0,56,9897.0,106.41935483870968,2.888519297508689,56,21311.0,0.13788720673166052,56,21311.0
16670.0,64,10196.0,104.04081632653062,3.005962927380775,64,21601.0,0.120531825144716,64,21601.0
16675.0,71,10531.0,106.37373737373737,2.4702225687593784,71,21937.0,0.11397667150387206,71,21937.0
16680.0,78,10898.0,111.20408163265306,1.4443722774749053,78,22304.0,0.0521033837257745,78,22304.0
16685.0,84,11308.0,110.86274509803921,1.5574630352322394,84,22714.0,0.06846377640726922,84,22714.0
16690.0,91,11752.0,117.52,0.9544602398081827,91,23158.0,0.03380731864583166,91,23158.0
16695.0,86,11791.0,115.59803921568627,1.3824321513743871,86,23456.0,0.06332572451842962,86,23456.0
16700.0,77,11897.0,115.50485436893204,1.7228378251166028,77,23594.0,0.07296111141552906,77,23594.0
16705.0,80,12295.0,118.22115384615384,2.4341181166676376,80,23754.0,0.0879019128891695,80,23754.0
16710.0,83,12700.0,119.81132075471699,2.4481692736290332,83,24102.0,0.07265722037814579,83,24102.0
16715.0,78,13046.0,129.16831683168317,1.9288036803976774,78,24484.0,0.04680977391245164,78,24484.0
16720.0,78,13421.0,132.88118811881188,2.375307675474734,78,24833.0,0.08681304300796884,78,24833.0
16725.0,78,13811.0,143.86458333333334,2.3497300267978942,78,25213.0,0.067160009652271,78,25213.0
16730.0,75,13792.0,142.18556701030928,1.9340240599540444,75,25310.0,0.07060853283398429,75,25310.0
16735.0,69,13571.0,145.9247311827957,2.3609181049728285,69,25112.0,0.0945181992859529,69,25112.0
16740.0,62,13268.0,141.14893617021278,2.7669574960734153,62,24613.0,0.09603399002091577,62,24613.0
16745.0,53,11023.0,119.81521739130434,2.854291471448434,53,23353.0,0.14011336490296544,53,23353.0
16750.0,45,7559.0,82.16304347826087,3.162916400924167,45,20600.0,0.15767167789205017,45,20600.0
16755.0,48,5091.0,54.159574468085104,3.2220273110757285,48,16375.0,0.13251364386768127,48,16375.0
16760.0,45,2140.0,21.836734693877553,3.049731533011217,45,16550.0,0.15622466418088335,45,16550.0
16765.0,45,576.0,5.938144329896907,2.6403621204165617,45,16673.0,0.11548279679014035,45,16673.0
16770.0,56,824.0,7.923076923076923,3.1592455943684103,56,16844.0,0.13586869177192365,56,16844.0
16775.0,68,1146.0,11.12621359223301,2.6354331794428227,68,17140.0,0.08307039891436777,68,17140.0
16780.0,76,1514.0,14.149532710280374,2.6710417167713474,76,17508.0,0.08389627818971623,76,17508.0
16785.0,83,1914.0,18.764705882352942,1.5874886515122955,83,17908.0,0.04251344091985697,83,17908.0
16790.0,84,1989.0,19.125,1.509556567663608,84,18199.0,0.07164616275738782,84,18199.0
16795.0,80,2218.0,22.18,1.6994794000490776,80,18352.0,0.07388967630754899,80,18352.0
16800.0,80,2618.0,25.173076923076923,2.37757400565178,80,18626.0,0.07485071766569687,80,18626.0
16805.0,84,3030.0,29.705882352941178,2.1620029535591283,84,19024.0,0.06350040428449162,84,19024.0
16810.0,79,3063.0,30.029411764705884,1.8707053144875154,79,19072.0,0.06868201789961006,79,19072.0
16815.0,72,2843.0,29.010204081632654,2.1674678661043822,72,18801.0,0.0937339957867393,72,18801.0
16820.0,69,2729.0,27.29,2.7521437870252936,69,18207.0,0.10507814251260789,69,18207.0
16825.0,55,2303.0,23.5,2.617590303479568,55,18453.0,0.12318246363130786,55,18453.0
16830.0,54,2211.0,22.56122448979592,2.930025407534341,54,18613.0,0.14268099660641761,54,18613.0
16835.0,55,2464.0,25.142857142857142,2.9715244926464024,55,18772.0,0.11990340389954514,55,18772.0
16840.0,63,2765.0,27.107843137254903,3.0632325768644635,63,19032.0,0.11828138649723717,63,19032.0
16845.0,70,3102.0,31.02,2.6648778598984375,70,19360.0,0.09104537908615322,70,19360.0
16850.0,75,3336.0,33.02970297029703,2.128347710881919,75,19409.0,0.07888095023880204,75,19409.0
16855.0,72,3510.0,36.18556701030928,2.0846959133219425,72,19213.0,0.09040841134412253,72,19213.0
16860.0,65,3714.0,38.28865979381443,2.5509956677870225,65,18727.0,0.08917428586464349,65,18727.0
16865.0,57,3826.0,39.04081632653061,2.751870238994601,57,19010.0,0.129795238931745,57,19010.0
16870.0,55,4005.0,44.010989010989015,2.5081494378186875,55,19240.0,0.11275480265085032,55,19240.0
16875.0,63,4303.0,43.464646464646464,3.0398996617194127,63,19532.0,0.12052567529764038,63,19532.0
16880.0,69,4639.0,47.33673469387755,2.051702082025807,69,19868.0,0.0680757203059433,69,19868.0
16885.0,78,5009.0,49.59405940594059,1.735989116630719,78,20238.0,0.06541416889523195,78,20238.0
16890.0,83,5416.0,54.16,1.3026295192190107,83,20645.0,0.055776447139427095,83,20645.0
16895.0,91,5855.0,57.97029702970297,1.1715163041877776,91,21084.0,0.03790595956237034,91,21084.0
16900.0,86,6114.0,59.94117647058823,1.5216261620975087,86,21194.0,0.06641267058225239,86,21194.0
16905.0,78,6227.0,60.45631067961165,1.5814460113788327,78,21175.0,0.06439370167931409,78,21175.0
16910.0,73,6364.0,61.19230769230769,2.6675171492826966,73,20947.0,0.10187184526366248,73,20947.0
16915.0,62,5585.0,54.22330097087379,2.3452818985431367,62,19493.0,0.10869903004311274,62,19493.0
16920.0,58,4272.0,42.72,2.627093263481292,58,15531.0,0.11025586729059779,58,15531.0
16925.0,60,3381.0,31.89622641509434,3.1808430227425375,60,11588.0,0.13993262203635812,60,11588.0
16930.0,57,2385.0,22.5,2.2360446950613992,57,11832.0,0.0966801357199867,57,11832.0
16935.0,57,1726.0,15.8348623853211,2.6231139164567274,57,12038.0,0.13110686627185789,57,12038.0
16940.0,71,2052.0,18.321428571428573,2.2452870368411086,71,12312.0,0.08290587245787216,71,12312.0
16945.0,84,2448.0,20.74576271186441,2.6503191937272654,84,12697.0,0.1063249756760839,84,12697.0
16950.0,91,2885.0,25.30701754385965,1.6651225877995097,91,13134.0,0.04067073959810852,91,13134.0
16955.0,99,3359.0,29.208695652173912,1.424871235131753,99,13611.0,0.038485955963944864,99,13611.0
16960.0,102,3866.0,34.517857142857146,1.1064844749596905,102,14118.0,0.04239394066404554,102,14118.0
16965.0,98,4169.0,36.89380530973451,0.9265595501252305,98,12860.0,0.05160585692845462,98,12860.0
16970.0,92,4335.0,38.026315789473685,1.5873668430245376,92,11259.0,0.07147428988726863,92,11259.0
16975.0,86,4517.0,38.279661016949156,2.1291365233877095,86,8605.0,0.07272866527339382,86,8605.0
16980.0,75,4635.0,40.6578947368421,2.0405893868137146,75,8990.0,0.08718759380008798,75,8990.0
16985.0,75,4894.0,42.92982456140351,2.1810465927978404,75,9330.0,0.10673520848437477,75,9330.0
16990.0,83,5293.0,45.62931034482759,2.210229141671174,83,9722.0,0.07264283006223629,83,9722.0
16995.0,90,5728.0,47.33884297520661,1.9041459968408223,90,10157.0,0.08390298214153759,90,10157.0
17000.0,99,6201.0,52.109243697478995,1.2208012735855376,99,10634.0,0.037864077105546325,99,10634.0
17005.0,102,6702.0,54.04838709677419,1.3297995762645956,102,11142.0,0.061036687747917456,102,11142.0
17010.0,107,6683.0,55.69166666666667,0.7420167195744991,107,11297.0,0.03616530862900246,107,11297.0
17015.0,100,6302.0,51.65573770491803,1.3222901191180503,100,11138.0,0.0407555109722041,100,11138.0
17020.0,97,6091.0,48.728,2.0497996146867226,97,10968.0,0.06889291599619425,97,10968.0
17025.0,84,5784.0,47.02439024390244,1.9729535487727519,84,11388.0,0.0824505839444142,84,11388.0
17030.0,83,5674.0,47.28333333333333,2.1432415027701266,83,11759.0,0.09545402227750388,83,11759.0
17035.0,90,6106.0,49.642276422764226,2.1710993204854936,90,12184.0,0.07965215683435754,90,12184.0
17040.0,94,6498.0,52.403225806451616,1.3944132573117674,94,12361.0,0.05503337216692365,94,12361.0
17045.0,90,6864.0,54.912,1.581623849975886,90,12320.0,0.05859372212387451,90,12320.0
17050.0,94,7255.0,57.57936507936508,2.0379088647339874,94,12041.0,0.0649621870128702,94,12041.0
17055.0,85,7588.0,62.19672131147541,1.787233039329405,85,12460.0,0.06394785830777767,85,12460.0
17060.0,83,7955.0,66.29166666666667,2.15617553984454,83,12828.0,0.10196663831916994,83,12828.0
17065.0,89,8388.0,68.75409836065573,2.1065293186770986,89,13246.0,0.06499710403893418,89,13246.0
17070.0,90,7386.0,59.088,1.5504707935075153,90,13195.0,0.054153181847606896,90,13195.0
17075.0,90,6014.0,48.89430894308943,1.5751220213136337,90,12476.0,0.05399611574374206,90,12476.0
17080.0,92,5052.0,40.095238095238095,1.9220297723666733,92,11883.0,0.07047808234980642,92,11883.0
17085.0,83,4347.0,35.34146341463415,1.9649886554202327,83,12108.0,0.07670846761279954,83,12108.0
17090.0,83,4450.0,36.47540983606557,2.444251409753201,83,12477.0,0.10264865936876719,83,12477.0
17095.0,90,4886.0,40.3801652892562,2.2028276976557506,90,12901.0,0.07235308958799726,90,12901.0
17100.0,90,5091.0,41.056451612903224,1.594258851035397,90,13033.0,0.06237201303174629,90,13033.0
17105.0,89,5151.0,41.8780487804878,1.6783825873770166,89,12806.0,0.058158181267802506,89,12806.0
17110.0,91,5303.0,42.424,2.053200125680582,91,12596.0,0.06635089556212187,91,12596.0
17115.0,85,5375.0,44.421487603305785,1.8550130406820735,85,13017.0,0.08108818859629023,85,13017.0
17120.0,82,5603.0,46.69166666666667,2.115785222700212,82,13390.0,0.09412183451138526,82,13390.0
17125.0,89,6036.0,49.47540983606557,2.1678316710775545,89,13819.0,0.06969875915342123,89,13819.0
17130.0,88,6232.0,50.25806451612903,1.587813377843948,88,13813.0,0.05893980215114209,88,13813.0
17135.0,89,6287.0,52.391666666666666,1.419997831551619,89,13419.0,0.061202995323715655,89,13419.0
17140.0,89,6436.0,51.07936507936508,2.0415612719657084,89,12761.0,0.06989304410569595,89,12761.0
17145.0,84,6469.0,53.02459016393443,1.991746235217193,84,13177.0,0.088115020827641,84,13177.0
17150.0,83,6734.0,55.65289256198347,2.1929687742107635,83,13557.0,0.10119281097213943,83,13557.0
17155.0,90,7172.0,58.78688524590164,2.0647601219687037,90,13989.0,0.06620923779654327,90,13989.0
17160.0,91,6569.0,52.13492063492063,1.7153408420461336,91,13068.0,0.06618093852553396,91,13068.0
17165.0,90,5281.0,43.28688524590164,1.4978099242968475,90,12111.0,0.05850062003506654,90,12111.0
17170.0,89,4189.0,33.512,1.995198219368493,89,10475.0,0.06812950412990143,89,10475.0
17175.0,84,3228.0,26.24390243902439,2.070730302961035,84,10891.0,0.08465205016335463,84,10891.0
17180.0,84,2793.0,23.082644628099175,2.114024767859154,84,11276.0,0.09668556774528907,84,11276.0
17185.0,89,3229.0,26.68595041322314,2.1456180978723025,89,11708.0,0.07139443529490713,89,11708.0
17190.0,90,3250.0,26.0,1.869343266030142,90,11754.0,0.08394488362462477,90,11754.0
17195.0,90,3070.0,25.371900826446282,1.3994154881485033,90,11744.0,0.05778839870381034,90,11744.0
17200.0,90,2920.0,23.548387096774192,2.0703604550618535,90,11530.0,0.07053688663043522,90,11530.0
17205.0,85,2789.0,22.860655737704917,1.9250789464972256,85,11947.0,0.0824390923851751,85,11947.0
17210.0,82,2805.0,23.375,2.1841144965116825,82,12333.0,0.10189653908235892,82,12333.0
17215.0,88,3234.0,26.508196721311474,2.0763369265971146,88,12759.0,0.07178853227527074,88,12759.0
17220.0,89,3249.0,26.201612903225808,1.8011007488184507,89,12735.0,0.06937127402430675,89,12735.0
17225.0,87,2989.0,24.30081300813008,1.7348568903403443,87,12301.0,0.06404317355029569,87,12301.0
17230.0,88,2824.0,23.147540983606557,1.931281512821771,88,11605.0,0.05240498031946453,88,11605.0
17235.0,87,2688.0,22.0327868852459,1.9616535287662584,87,12025.0,0.08035081966277577,87,12025.0
17240.0,85,2777.0,23.939655172413794,1.9154080879397155,85,12420.0,0.08697165310329343,85,12420.0
17245.0,91,3219.0,26.385245901639344,2.1651876794992626,91,12858.0,0.06727928711407363,91,12858.0
17250.0,92,3595.0,29.958333333333332,1.5085832680835656,92,13011.0,0.0595982298833185,92,13011.0
17255.0,90,3933.0,32.23770491803279,1.6139448969610082,90,12868.0,0.05581417948530447,90,12868.0
17260.0,89,4309.0,35.31967213114754,1.9828106895281306,89,12751.0,0.05972083774097308,89,12751.0
17265.0,84,4657.0,37.86178861788618,2.0179011528794133,84,13165.0,0.08147643401475053,84,13165.0
17270.0,84,5047.0,43.136752136752136,1.8766919295350586,84,13559.0,0.07637408166684917,84,13559.0
17275.0,90,5482.0,44.9344262295082,2.0735900647035765,90,13992.0,0.06309706739116748,90,13992.0
17280.0,91,5324.0,45.11864406779661,1.5874598427236906,91,13555.0,0.05413566116213765,91,13555.0
17285.0,87,4771.0,40.09243697478992,1.6804863827849834,87,12786.0,0.07258322691632296,87,12786.0
17290.0,88,4341.0,37.1025641025641,2.125992438037495,88,11436.0,0.0701009503179032,88,11436.0
17295.0,78,3966.0,33.610169491525426,2.200127707598667,78,11834.0,0.10237219605114624,78,11834.0
17300.0,81,3882.0,33.756521739130434,2.2180374823253577,81,12213.0,0.08630881760751732,81,12213.0
17305.0,87,4305.0,35.578512396694215,2.136695764042304,87,12637.0,0.06759320621231517,87,12637.0
17310.0,96,4763.0,39.36363636363637,1.5588197980350607,96,13095.0,0.05320167550756741,96,13095.0
17315.0,96,4961.0,41.34166666666667,0.881304256706989,96,13265.0,0.052980393365139516,96,13265.0
17320.0,98,5001.0,40.99180327868852,1.2910242736425213,98,13139.0,0.0508214800914128,98,13139.0
17325.0,95,5096.0,40.44444444444444,1.9944139460361914,95,13028.0,0.0704119677069329,95,13028.0
17330.0,84,4453.0,36.203252032520325,1.9397122223965384,84,13010.0,0.08272231190366763,84,13010.0
17335.0,77,3569.0,29.016260162601625,2.36463900522327,77,12282.0,0.1002757798571258,77,12282.0
17340.0,77,2910.0,24.049586776859503,2.442088149557142,77,11567.0,0.09155441351082962,77,11567.0
17345.0,75,2116.0,17.34426229508197,2.0586164609224022,75,11898.0,0.0978495420909561,75,11898.0
17350.0,74,1925.0,16.45299145299145,2.061852222712724,74,12175.0,0.0996578651216256,74,12175.0
17355.0,83,2326.0,18.608,2.4587829991490993,83,12496.0,0.10043605636183561,83,12496.0
17360.0,92,2771.0,22.528455284552845,2.0653795419164687,92,12921.0,0.07474418793237077,92,12921.0
17365.0,100,3255.0,25.232558139534884,2.0918578996174064,100,13405.0,0.07365921867641913,100,13405.0
17370.0,108,3779.0,30.475806451612904,1.3201138975798312,108,13929.0,0.032529211049460584,108,13929.0
17375.0,111,4333.0,35.8099173553719,1.0651574898231104,111,14483.0,0.03297399943364801,111,14483.0
17380.0,108,4677.0,38.65289256198347,0.811506713581938,108,14523.0,0.03679723919519687,108,14523.0
17385.0,99,4886.0,39.72357723577236,1.6582562776603862,99,13956.0,0.06278402533783697,99,13956.0
17390.0,94,5135.0,41.41129032258065,2.103637392113608,94,13376.0,0.07123779145832795,94,13376.0
17395.0,84,5255.0,43.429752066115704,1.8997500799032954,84,13792.0,0.09212287441420312,84,13792.0
17400.0,84,5564.0,46.7563025210084,2.076115069427672,84,14184.0,0.08884078863806817,84,14184.0
17405.0,92,6011.0,49.27049180327869,2.0818043817818492,92,14631.0,0.08057271623450955,92,14631.0
17410.0,98,6486.0,52.73170731707317,1.6314008261575719,98,15106.0,0.05162575585060207,98,15106.0
17415.0,100,6873.0,57.275,1.0624475913644071,100,15144.0,0.038935460748868694,100,15144.0
17420.0,99,7200.0,58.53658536585366,1.445847552936527,99,14823.0,0.0525288990895257,99,14823.0
17425.0,94,7575.0,62.09016393442623,1.9291914581679064,94,14515.0,0.05711611527164269,94,14515.0
17430.0,85,7323.0,59.53658536585366,1.9447346279426003,85,14536.0,0.079875271625851,85,14536.0
17435.0,76,6708.0,56.847457627118644,2.2329535814529695,76,14343.0,0.09319913317918337,76,14343.0
17440.0,76,6255.0,51.27049180327869,2.6255659988399516,76,13856.0,0.10221474328980926,76,13856.0
17445.0,72,5709.0,46.795081967213115,1.8879849215433062,72,14181.0,0.07535664549321854,72,14181.0
17450.0,73,5732.0,46.98360655737705,2.1434791386881487,73,14440.0,0.102779101329654,73,14440.0
17455.0,86,6133.0,49.45967741935484,2.2392780043027063,86,14798.0,0.07558299646333752,86,14798.0
17460.0,96,6592.0,51.5,2.1378843436337753,96,15253.0,0.07390458527622001,96,15253.0
17465.0,99,6978.0,54.94488188976378,1.464110964163966,99,15423.0,0.042194201059863726,99,15423.0
17470.0,99,7337.0,58.23015873015873,1.406601746887486,99,15308.0,0.054266824710199585,99,15308.0
17475.0,96,7711.0,62.185483870967744,1.8637389217439324,96,14949.0,0.05848279128882304,96,14949.0
17480.0,89,8072.0,64.576,2.355847774736681,89,14946.0,0.09662426928171623,89,14946.0
17485.0,86,8440.0,69.75206611570248,2.603196821962375,86,14784.0,0.09651311824463212,86,14784.0
17490.0,89,8879.0,72.1869918699187,2.7674984199473207,89,14884.0,0.11419219148528993,89,14884.0
17495.0,86,9171.0,76.425,2.3067144389927665,86,15268.0,0.09369663514784661,86,15268.0
17500.0,86,9494.0,79.11666666666666,2.1852342199791455,86,15604.0,0.08720254589332492,86,15604.0
17505.0,90,9926.0,86.31304347826087,2.0058033696546955,90,15958.0,0.05579788274801988,90,15958.0
17510.0,89,10307.0,88.09401709401709,1.9454776079502738,89,16364.0,0.07881854919656765,89,16364.0
17515.0,85,10644.0,95.03571428571429,1.8044105313311147,85,16705.0,0.06665777880693903,85,16705.0
17520.0,89,11070.0,97.96460176991151,2.1811847820167403,89,17033.0,0.06598977232657233,89,17033.0
17525.0,90,11520.0,103.78378378378379,2.3545040908233985,90,17446.0,0.08068471268479334,90,17446.0
17530.0,92,11972.0,108.83636363636364,1.843396658859202,92,17889.0,0.0470046077852508,92,17889.0
17535.0,88,12291.0,114.86915887850468,1.5339946668634012,88,18280.0,0.045452408586349594,88,18280.0
17540.0,82,12530.0,118.20754716981132,1.9626430131435317,82,18602.0,0.08409765776879284,82,18602.0
17545.0,76,12881.0,121.51886792452831,2.289127936692092,76,18869.0,0.06872420446188025,76,18869.0
17550.0,75,12555.0,119.57142857142857,2.2561746772231848,75,18696.0,0.1039275126391534,75,18696.0
17555.0,68,11755.0,117.55,1.974005583735248,68,18410.0,0.07835776586937397,68,18410.0
17560.0,69,11189.0,109.69607843137256,2.5585517131304747,69,17970.0,0.09323462216475857,69,17970.0
17565.0,61,10437.0,104.37,2.4943835946577035,61,18078.0,0.11333984074145306,61,18078.0
17570.0,55,10084.0,102.89795918367346,2.7602945618090686,55,18252.0,0.1312340980294242,55,18252.0
17575.0,58,10331.0,102.2871287128713,3.0572643143269573,58,18475.0,0.13398278926134788,58,18475.0
17580.0,64,10636.0,105.3069306930693,2.8655353381698117,64,18730.0,0.1029745762939426,64,18730.0
17585.0,73,10985.0,106.6504854368932,2.6260136285753966,73,19068.0,0.1009486111967448,73,19068.0
17590.0,79,11367.0,113.67,1.9472500109469717,79,19450.0,0.02883587608819924,79,19450.0
17595.0,86,11786.0,115.54901960784314,1.9877656862034119,86,19870.0,0.06018103223888962,86,19870.0
17600.0,80,12011.0,123.82474226804123,1.4311070127745056,80,19913.0,0.053736757054239775,80,19913.0
17605.0,72,12090.0,123.36734693877551,1.753718121966017,72,19652.0,0.08491066102125025,72,19652.0
17610.0,68,12226.0,124.75510204081633,2.667206620492651,68,19378.0,0.10797537184580391,68,19378.0
17615.0,58,12295.0,125.45918367346938,2.4932851447356357,58,19362.0,0.10880883783241738,58,19362.0
17620.0,60,12437.0,130.9157894736842,2.846007149529259,60,19638.0,0.13910512436428624,60,19638.0
17625.0,65,12750.0,127.5,2.474644950964167,65,19951.0,0.09830053115279014,65,19951.0
17630.0,68,13019.0,130.19,2.0353054508926762,68,19957.0,0.09170071686723276,68,19957.0
17635.0,65,13258.0,131.26732673267327,2.1791292318081634,65,19535.0,0.08633316316914995,65,19535.0
17640.0,70,13539.0,136.75757575757575,2.7373572337131766,70,19144.0,0.09105863407349085,70,19144.0
17645.0,59,13768.0,132.3846153846154,2.609688885026188,59,19440.0,0.12812930626374106,59,19440.0
17650.0,66,14074.0,140.74,2.447427004085976,66,19732.0,0.10902187722783109,66,19732.0
17655.0,72,14422.0,141.3921568627451,2.570474550758435,72,20079.0,0.08910155046572558,72,20079.0
17660.0,79,14802.0,148.02,1.887362334028017,79,20459.0,0.04493308358132953,79,20459.0
17665.0,85,15221.0,155.31632653061226,1.696423768909766,85,20878.0,0.06077063038263708,85,20878.0
17670.0,85,15646.0,164.69473684210527,1.2285951175891257,85,21303.0,0.04958612860525958,85,21303.0
17675.0,82,15369.0,161.77894736842106,0.9252911675932782,82,21468.0,0.05548084130740774,82,21468.0
17680.0,75,15017.0,148.68316831683168,2.1016525539133517,75,21412.0,0.10423693505163353,75,21412.0
17685.0,71,15159.0,144.37142857142857,2.4704787600122278,71,21261.0,0.08776618662588663,71,21261.0
17690.0,71,15468.0,148.73076923076923,2.4533501068670778,71,21598.0,0.10894298375280234,71,21598.0
17695.0,73,15823.0,153.62135922330097,1.9927596891016601,73,21931.0,0.07121764794931008,73,21931.0
17700.0,81,16218.0,163.8181818181818,2.1002822602201374,81,22320.0,0.040993297010915565,81,22320.0
17705.0,83,16633.0,166.33,2.157433115245615,83,22735.0,0.08854471943121829,83,22735.0
17710.0,85,17050.0,181.38297872340425,1.2207719323793826,85,23152.0,0.04378647452792693,85,23152.0
17715.0,85,17475.0,169.6601941747573,1.9871694558932165,85,23577.0,0.09935402190085729,85,23577.0
17720.0,87,17904.0,177.26732673267327,1.2836604665125837,87,24006.0,0.04239594920580375,87,24006.0
17725.0,91,18355.0,176.4903846153846,1.5725138963368797,91,24457.0,0.08178884759352435,91,24457.0
17730.0,91,18810.0,186.23762376237624,1.150008631191282,91,24912.0,0.04841926577180854,91,24912.0
17735.0,93,19270.0,187.0873786407767,1.2220428002498827,93,25372.0,0.04700582067338949,93,25372.0
17740.0,88,19438.0,188.71844660194174,1.0965238536164608,88,25606.0,0.05800141140005537,88,25606.0
17745.0,80,19404.0,186.57692307692307,1.786415422456811,80,25564.0,0.07696170934838266,80,25564.0
17750.0,74,19626.0,178.4181818181818,2.678526220771178,74,25624.0,0.11192208076674941,74,25624.0
17755.0,77,19968.0,181.52727272727273,2.1969282813578923,77,25986.0,0.09273761468247715,77,25986.0
17760.0,83,20364.0,190.3177570093458,1.8741787851356713,83,26368.0,0.062456085606438956,83,26368.0
17765.0,89,20799.0,194.38317757009347,2.0956127939933684,89,26797.0,0.06411500674581526,89,26797.0
17770.0,85,20500.0,193.39622641509433,1.5676561690700066,85,26702.0,0.04371796517149101,85,26702.0
17775.0,78,19707.0,191.33009708737865,1.9402712845555983,78,26481.0,0.07497766116099575,78,26481.0
17780.0,73,19133.0,183.97115384615384,2.506312344865285,73,25932.0,0.09409487539423307,73,25932.0
17785.0,64,18661.0,179.43269230769232,2.523518495115984,64,26251.0,0.11050251270164066,64,26251.0
17790.0,64,18843.0,184.73529411764707,2.6345489424531054,64,26536.0,0.12491118614463409,64,26536.0
17795.0,72,19185.0,188.08823529411765,2.3629377200979094,72,26874.0,0.06370893866269942,72,26874.0
17800.0,79,19568.0,189.98058252427185,2.0699017328559735,79,27257.0,0.06379628905386041,79,27257.0
17805.0,88,19985.0,201.86868686868686,1.3482663227319076,88,27674.0,0.04132400401963985,88,27674.0
17810.0,89,20429.0,202.26732673267327,1.5469373755685105,89,28118.0,0.057392766784143324,89,28118.0
17815.0,89,20874.0,210.84848484848484,1.1395460400732387,89,28563.0,0.04181248855605506,89,28563.0
17820.0,86,20946.0,211.57575757575756,0.7068778452392337,86,28790.0,0.0430044322020628,86,28790.0
