step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
340.0,24,634.0,11.527272727272727,3.3902022953088666,24,1229.0,0.12908885394836342,24,1229.0
345.0,21,282.0,5.127272727272727,3.618331681556276,21,983.0,0.1500302491470045,21,983.0
350.0,19,188.0,3.4814814814814814,3.1251759444839196,19,1065.0,0.12515674620227382,19,1065.0
355.0,32,314.0,5.814814814814815,2.427657359236289,32,1179.0,0.08717765819122521,32,1179.0
360.0,35,380.0,7.3076923076923075,1.3870179034849301,35,1288.0,0.016463760571323132,35,1288.0
365.0,32,413.0,6.883333333333334,3.9335903107496653,32,1368.0,0.2187048367062134,32,1368.0
370.0,33,489.0,8.15,3.1524519759817062,33,1521.0,0.14507923386556681,33,1521.0
375.0,37,614.0,9.903225806451612,2.5881789157646566,37,1693.0,0.1044063543987981,37,1693.0
380.0,36,731.0,12.183333333333334,1.600453546401155,36,1806.0,0.04008385023435802,36,1806.0
385.0,34,848.0,13.67741935483871,2.821347729536282,34,1845.0,0.11047451495034975,34,1845.0
390.0,32,980.0,15.806451612903226,2.158930002083504,32,2011.0,0.06873044867311909,32,2011.0
395.0,38,1145.0,18.770491803278688,1.4789130021730095,38,2189.0,0.06826117259584827,38,2189.0
400.0,37,1296.0,20.25,2.010801805138967,37,2320.0,0.1380802006023637,37,2320.0
405.0,36,1432.0,21.058823529411764,2.971489868461841,36,2396.0,0.15648099753181305,36,2396.0
410.0,29,1221.0,17.197183098591548,2.8856697149965123,29,2236.0,0.10506822392710677,29,2236.0
415.0,29,809.0,11.72463768115942,2.9256925770917883,29,1886.0,0.11868862355581294,29,1886.0
420.0,23,513.0,7.7727272727272725,3.0972965552568157,23,1790.0,0.11490143536163178,23,1790.0
425.0,29,536.0,7.882352941176471,2.8593304177207024,29,1910.0,0.10830363834038281,29,1910.0
430.0,35,669.0,10.292307692307693,1.7442198444785735,35,1867.0,0.055708020237867945,35,1867.0
435.0,39,818.0,11.36111111111111,3.3567820523396503,39,1684.0,0.18035680092436743,39,1684.0
440.0,40,1001.0,13.902777777777779,3.218189005593682,40,1737.0,0.14562582178501593,40,1737.0
445.0,49,1224.0,17.239436619718308,2.4119639150753773,49,1960.0,0.1057514821023643,49,1960.0
450.0,51,1260.0,18.529411764705884,1.1681643460025175,51,2103.0,0.03049050062270831,51,2103.0
455.0,49,1161.0,17.59090909090909,1.6984915278893769,49,2142.0,0.03739900750107536,49,2142.0
460.0,41,1124.0,16.776119402985074,3.427405156007817,41,2094.0,0.10454675857014348,41,2094.0
465.0,32,1042.0,16.53968253968254,3.9648396957490486,32,2092.0,0.1244262836141809,32,2092.0
470.0,25,900.0,14.0625,4.9653942584611155,25,2016.0,0.258782355991584,25,2016.0
475.0,20,768.0,12.8,4.6764697831049356,20,1663.0,0.23193545538639213,20,1663.0
480.0,21,720.0,11.428571428571429,4.0394545182792045,21,1727.0,0.18832184368508537,21,1727.0
485.0,31,854.0,13.555555555555555,2.942406897139068,31,1861.0,0.11064160166235656,31,1861.0
490.0,36,933.0,14.578125,1.5114981815522968,36,1940.0,0.03323466719780587,36,1940.0
495.0,40,988.0,15.4375,2.159058344545699,40,1939.0,0.07649197324068986,40,1939.0
500.0,37,1085.0,16.953125,3.1321127930810406,37,1909.0,0.08815727585107076,37,1909.0
505.0,34,1179.0,17.863636363636363,3.8212322731752986,34,2040.0,0.1909386863029992,34,2040.0
510.0,33,1292.0,20.838709677419356,2.8788119918297976,33,2202.0,0.1869356838326549,33,2202.0
515.0,34,1276.0,19.630769230769232,2.2422258015054513,34,2202.0,0.14541612147701066,34,2202.0
520.0,37,1165.0,16.642857142857142,2.252505630020256,37,2091.0,0.09825346009911302,37,2091.0
525.0,38,1226.0,17.02777777777778,2.8357634719456373,38,1966.0,0.07978911673203509,38,1966.0
530.0,41,1293.0,17.71232876712329,2.671483277455992,41,2039.0,0.09678378039828985,41,2039.0
535.0,40,1306.0,18.92753623188406,2.7486601765939565,40,1939.0,0.06485662308906248,40,1939.0
540.0,32,347.0,5.421875,2.380592092572111,32,1643.0,0.06239745141136404,32,1643.0
545.0,29,316.0,4.861538461538461,3.5074493154272988,29,1275.0,0.1703268605408172,29,1275.0
550.0,27,362.0,5.746031746031746,2.7720864242392187,27,1323.0,0.11275215071684425,27,1323.0
555.0,28,459.0,7.061538461538461,2.7319014976968594,28,1319.0,0.10347388149083177,28,1319.0
560.0,25,409.0,6.390625,2.668568156357434,25,1342.0,0.08624493398809979,25,1342.0
565.0,31,514.0,8.158730158730158,2.7385431787423373,31,1388.0,0.10833738757625688,31,1388.0
570.0,30,619.0,10.147540983606557,2.7074241049276977,30,1461.0,0.09525483090879627,30,1461.0
575.0,29,713.0,11.883333333333333,2.568876293455915,29,1447.0,0.0862230685520276,29,1447.0
580.0,28,827.0,12.161764705882353,4.704774940479812,28,1391.0,0.21407486965323588,28,1391.0
585.0,27,911.0,13.803030303030303,4.1994726384228755,27,1449.0,0.20446209152630626,27,1449.0
590.0,31,1049.0,16.919354838709676,3.510595934558281,31,1591.0,0.146830659260175,31,1591.0
595.0,34,1179.0,18.714285714285715,2.462600737686274,34,1705.0,0.07828628369072668,34,1705.0
600.0,31,1305.0,20.714285714285715,2.852414098377441,31,1741.0,0.08614640612140999,31,1741.0
605.0,24,1002.0,15.181818181818182,3.119896540772474,24,1629.0,0.12024506989069417,24,1629.0
610.0,20,449.0,7.241935483870968,2.9810766868291787,20,1348.0,0.10918195048678296,20,1348.0
615.0,14,232.0,3.515151515151515,3.8522100285706617,14,1379.0,0.2060385659972379,14,1379.0
620.0,17,255.0,3.8636363636363638,3.700235802647452,17,1387.0,0.17580707007096327,17,1387.0
625.0,18,282.0,4.147058823529412,2.7156232743474678,18,1282.0,0.11078101379479355,18,1282.0
630.0,24,332.0,5.107692307692307,2.4020370129831616,24,1064.0,0.09679341015156091,24,1064.0
635.0,21,368.0,5.75,2.5439671592602195,21,1162.0,0.09914278954670087,21,1162.0
640.0,33,517.0,7.7164179104477615,2.2771238044272346,33,1300.0,0.07507201599880645,33,1300.0
645.0,41,598.0,9.34375,1.3081137822733941,41,1432.0,0.019450442890074887,41,1432.0
650.0,43,657.0,9.385714285714286,2.795016667567241,43,1550.0,0.1462062995564097,43,1550.0
655.0,37,738.0,10.542857142857143,4.047018541206932,37,1653.0,0.16734669114044298,37,1653.0
660.0,28,442.0,6.8,3.4992594443690277,28,1529.0,0.15968810748035447,28,1529.0
665.0,31,527.0,8.5,3.015113406191351,31,1536.0,0.11500147858807405,31,1536.0
670.0,34,657.0,10.428571428571429,2.550115775984343,34,1657.0,0.08985469162082303,34,1657.0
675.0,31,778.0,11.787878787878787,3.0897574888557138,31,1705.0,0.11990194651451729,31,1705.0
680.0,25,852.0,12.909090909090908,2.620991941782412,25,1791.0,0.08373705103773685,25,1791.0
685.0,33,1004.0,14.764705882352942,2.9971715484765613,33,1918.0,0.12018951308774393,33,1918.0
690.0,33,1134.0,17.181818181818183,2.626161937075557,33,2034.0,0.13209828451839312,33,2034.0
695.0,31,1253.0,18.70149253731343,2.7725735579853756,31,2080.0,0.11673313973174348,31,2080.0
700.0,31,1395.0,19.928571428571427,2.5484802546657104,31,2233.0,0.07759295143764994,31,2233.0
705.0,39,1573.0,23.833333333333332,1.6720091531589545,39,2414.0,0.05273556438253007,39,2414.0
710.0,39,1717.0,26.015151515151516,1.9810590878805747,39,2550.0,0.09226601285893545,39,2550.0
715.0,38,1854.0,27.671641791044777,1.8994316151546646,38,2634.0,0.06714225664166563,38,2634.0
720.0,35,2005.0,29.485294117647058,2.3936155850456013,35,2768.0,0.06506277329889058,35,2768.0
725.0,42,2184.0,30.333333333333332,2.197187141146573,42,2965.0,0.13296926668309733,42,2965.0
730.0,42,2352.0,33.6,1.869983547799689,42,3125.0,0.13098923854611466,42,3125.0
735.0,43,2516.0,33.10526315789474,2.0111846032713405,43,3270.0,0.08780166680204204,43,3270.0
740.0,40,2091.0,26.807692307692307,1.8361513528336089,40,3123.0,0.055907756016027044,40,3123.0
745.0,34,1271.0,16.506493506493506,2.0301883206925386,34,2648.0,0.0776272362651674,34,2648.0
750.0,31,508.0,6.684210526315789,2.4218911531043155,31,2635.0,0.09166634267732562,31,2635.0
755.0,36,318.0,4.184210526315789,1.864929699241939,36,2777.0,0.05529318938125602,36,2777.0
760.0,39,334.0,4.337662337662338,2.206093961062916,39,2902.0,0.10600801726949549,39,2902.0
765.0,43,387.0,4.961538461538462,2.3483191812596664,43,3006.0,0.10591045773311533,43,3006.0
770.0,41,385.0,4.8734177215189876,2.025402604389513,41,2872.0,0.07012782430503835,41,2872.0
775.0,36,326.0,4.405405405405405,2.1848126751578927,36,2496.0,0.07502362891411284,36,2496.0
780.0,29,262.0,3.638888888888889,2.437091746398357,29,2586.0,0.09653282666742832,29,2586.0
785.0,24,247.0,3.3835616438356166,2.700195986803474,24,2581.0,0.10585453981507417,24,2581.0
790.0,21,244.0,3.3424657534246576,2.752124877063412,21,2423.0,0.107276879417784,21,2423.0
795.0,23,276.0,3.5844155844155843,3.298351692518199,23,2028.0,0.17839820036517087,23,2028.0
800.0,23,245.0,3.223684210526316,3.4857836547088734,23,1974.0,0.17203477596323896,23,1974.0
805.0,30,359.0,4.602564102564102,2.9414521940465117,30,2060.0,0.12273266612877524,30,2060.0
810.0,41,435.0,5.723684210526316,1.9394277238440267,41,2161.0,0.05660214152185289,41,2161.0
815.0,43,494.0,6.767123287671233,1.81396756390282,43,2147.0,0.03784998042450097,43,2147.0
820.0,42,503.0,6.797297297297297,2.4143432717440922,42,2116.0,0.07692423901428627,42,2116.0
825.0,31,435.0,6.214285714285714,2.786871773268875,31,1845.0,0.09410058118054047,31,1845.0
830.0,25,368.0,5.111111111111111,3.219626851481872,25,1941.0,0.16861128314816715,25,1941.0
835.0,31,456.0,6.333333333333333,2.2502728128448672,31,2081.0,0.12602013098405246,31,2081.0
840.0,39,538.0,7.472222222222222,1.554254404497568,39,2157.0,0.08258727226867413,39,2157.0
845.0,45,608.0,8.32876712328767,1.6125065626100783,45,2184.0,0.05358447471084212,45,2184.0
850.0,49,763.0,10.31081081081081,2.7774530216806244,49,2168.0,0.0678472544034472,49,2168.0
855.0,41,893.0,12.757142857142858,3.5609801680433883,41,2214.0,0.138868772921437,41,2214.0
860.0,34,853.0,12.544117647058824,3.672720442852058,34,2124.0,0.15034908696018667,34,2124.0
865.0,32,802.0,11.295774647887324,4.277957244212802,32,1861.0,0.23119167697805557,32,1861.0
870.0,29,609.0,8.22972972972973,3.5877399159626684,29,1960.0,0.18478339832724577,29,1960.0
875.0,34,642.0,8.56,2.522645585123305,34,2069.0,0.12116620525759018,34,2069.0
880.0,42,729.0,9.346153846153847,1.5764545210948782,42,2184.0,0.06228413043643102,42,2184.0
885.0,51,814.0,10.571428571428571,1.619337856848239,51,2266.0,0.04046374512675583,51,2266.0
890.0,47,849.0,10.884615384615385,2.3061216338095867,47,2266.0,0.08327305851806446,47,2266.0
895.0,35,782.0,10.712328767123287,2.4650853274455122,35,2033.0,0.0826532157225913,35,2033.0
900.0,31,725.0,10.211267605633802,2.878261764009658,31,2092.0,0.11384870386181649,31,2092.0
905.0,35,821.0,10.662337662337663,2.8279653658161306,35,2217.0,0.13300481574398307,35,2217.0
910.0,42,915.0,12.364864864864865,2.110479140544398,42,2307.0,0.09625364474621187,42,2307.0
915.0,45,974.0,13.162162162162161,1.9159674346632847,45,2279.0,0.06366989547685846,45,2279.0
920.0,44,999.0,13.684931506849315,1.980131123841623,44,2347.0,0.056178942730629115,44,2347.0
925.0,33,941.0,13.442857142857143,2.783886254925887,33,2179.0,0.12082360654275442,33,2179.0
930.0,24,869.0,12.594202898550725,3.128888805552119,24,2216.0,0.12338651337118933,24,2216.0
935.0,36,996.0,14.434782608695652,2.5400461105416383,36,2344.0,0.08634460615011891,36,2344.0
940.0,41,1079.0,14.58108108108108,2.5747978394732134,41,2420.0,0.1302055175512867,41,2420.0
945.0,44,1140.0,15.833333333333334,2.5400507167043713,44,2407.0,0.11726165188018975,44,2407.0
950.0,40,383.0,5.175675675675675,2.730932624911405,40,2101.0,0.1003549505637204,40,2101.0
955.0,38,467.0,6.671428571428572,2.6589623203789254,38,1861.0,0.08052819741530724,38,1861.0
960.0,36,562.0,8.515151515151516,2.4116202802328055,36,1942.0,0.07058287998590125,36,1942.0
965.0,33,690.0,10.0,2.845372876749936,33,1931.0,0.09768707530895426,33,1931.0
970.0,31,765.0,11.417910447761194,2.1803207471494903,31,2054.0,0.059321280639955634,31,2054.0
975.0,36,927.0,13.242857142857142,2.40011825206125,36,2193.0,0.11179616791602362,36,2193.0
980.0,38,1066.0,15.676470588235293,2.1294949127025817,38,2276.0,0.10209486373419188,38,2276.0
985.0,36,1191.0,17.014285714285716,2.458713326719874,36,2261.0,0.11062950702720573,36,2261.0
990.0,37,1334.0,18.788732394366196,2.1802471421976937,37,2389.0,0.06209259488432891,37,2389.0
995.0,42,1514.0,21.942028985507246,1.8892324909454383,42,2586.0,0.04860810658941622,42,2586.0
1000.0,41,1667.0,24.514705882352942,1.8356881745823685,41,2686.0,0.06751718512442449,41,2686.0
1005.0,37,1799.0,26.850746268656717,1.8785998688311212,37,2708.0,0.06495036091951471,37,2708.0
1010.0,38,1962.0,25.48051948051948,3.071048979371841,38,2855.0,0.14439588512566148,38,2855.0
1015.0,44,2157.0,29.54794520547945,1.8012806388827056,44,3061.0,0.11913242328153058,44,3061.0
1020.0,43,2332.0,32.388888888888886,1.46112997418496,43,3211.0,0.09780360107899377,43,3211.0
1025.0,46,2503.0,32.506493506493506,1.7422639603824597,46,3271.0,0.062079864409485284,46,3271.0
1030.0,43,2124.0,26.88607594936709,2.286181278542539,43,3158.0,0.07132386488435706,43,3158.0
1035.0,34,1345.0,17.243589743589745,2.6338925940950753,34,2626.0,0.09131763775402821,34,2626.0
1040.0,29,737.0,9.95945945945946,2.7634593702916734,29,2604.0,0.12075017837222239,29,2604.0
1045.0,33,417.0,5.415584415584416,2.546253468224002,33,2735.0,0.11360803219859099,33,2735.0
1050.0,36,383.0,4.910256410256411,2.3739747501017407,36,2839.0,0.113595996284899,36,2839.0
1055.0,39,438.0,5.688311688311688,2.1986427422358745,39,2914.0,0.09827644382141575,39,2914.0
1060.0,43,453.0,5.734177215189874,2.04420179567409,43,2812.0,0.05895125410367811,43,2812.0
1065.0,37,423.0,5.64,2.527046307574249,37,2368.0,0.08363234148062691,37,2368.0
1070.0,32,399.0,5.391891891891892,2.6985398925260045,32,2510.0,0.11652152343871856,32,2510.0
1075.0,35,477.0,6.445945945945946,2.1129661737115,35,2667.0,0.0730479137521777,35,2667.0
1080.0,40,533.0,7.402777777777778,1.552151135655186,40,2776.0,0.052501704639805157,40,2776.0
1085.0,43,587.0,7.5256410256410255,2.3532717095109192,43,2839.0,0.11814107804617476,43,2839.0
1090.0,42,579.0,7.423076923076923,2.7048738852334253,42,2779.0,0.12673745782018697,42,2779.0
1095.0,36,513.0,6.75,2.4327701857686974,36,2361.0,0.09306401009962419,36,2361.0
1100.0,29,486.0,6.5675675675675675,2.5840607728781935,29,2391.0,0.10249609567365377,29,2391.0
1105.0,35,572.0,7.526315789473684,2.542995102334242,35,2548.0,0.09136988193609523,35,2548.0
1110.0,42,726.0,9.81081081081081,1.6901737976921587,42,2525.0,0.05549284270863733,42,2525.0
1115.0,45,901.0,12.871428571428572,1.6974225287557199,45,2200.0,0.03629278256578981,45,2200.0
1120.0,40,923.0,12.144736842105264,2.9575169643298858,40,2281.0,0.13247977411973424,40,2281.0
1125.0,34,836.0,11.452054794520548,3.5945964549626037,34,2217.0,0.15613723867397003,34,2217.0
1130.0,27,753.0,10.91304347826087,2.8969910504991128,27,2105.0,0.13104396261256104,27,2105.0
1135.0,23,612.0,9.415384615384616,2.999486758709121,23,2006.0,0.11631090190892025,23,2006.0
1140.0,23,627.0,9.952380952380953,4.089075294831281,23,1923.0,0.1366648274842463,23,1923.0
1145.0,28,757.0,11.646153846153846,4.182943254422388,28,1974.0,0.14346969500444856,28,1974.0
1150.0,34,913.0,14.725806451612904,3.531980270566718,34,2113.0,0.08809730395579163,34,2113.0
1155.0,37,965.0,14.621212121212121,3.4234592677459883,37,2139.0,0.14546262225271064,37,2139.0
1160.0,35,968.0,15.868852459016393,3.9864995899431297,35,2017.0,0.190709502529461,35,2017.0
1165.0,28,965.0,16.083333333333332,3.925840549382256,28,1825.0,0.1403982036295865,28,1825.0
1170.0,21,303.0,5.509090909090909,3.6938951789184493,21,1532.0,0.17324296164692074,21,1532.0
1175.0,22,325.0,6.25,3.832762355388992,22,1327.0,0.14406216048085643,22,1327.0
1180.0,24,401.0,7.425925925925926,3.2496874943953165,24,1301.0,0.13714840409069867,24,1301.0
1185.0,20,457.0,8.309090909090909,3.5810437052325184,20,1023.0,0.11977995492691043,20,1023.0
1190.0,15,249.0,4.220338983050848,3.9245633443893815,15,993.0,0.19019467577175017,15,993.0
1195.0,16,275.0,4.824561403508772,4.217650994685653,16,906.0,0.20968479653429598,16,906.0
1200.0,19,327.0,6.055555555555555,3.3537465613375037,19,849.0,0.14297521381306785,19,849.0
1205.0,19,378.0,7.0,3.3144407569609964,19,728.0,0.14544464617624114,19,728.0
1210.0,14,424.0,7.709090909090909,2.6481488751180686,14,777.0,0.08842880848438746,14,777.0
1215.0,22,521.0,9.472727272727273,2.7783628443702066,22,865.0,0.09742831361134975,22,865.0
1220.0,22,593.0,11.18867924528302,2.4104250324825336,22,881.0,0.08261915563808536,22,881.0
1225.0,21,646.0,11.137931034482758,3.848396484785045,21,830.0,0.1960354713956677,21,830.0
1230.0,21,723.0,12.05,3.9155029431277333,21,908.0,0.1971881446008623,21,908.0
1235.0,27,827.0,14.258620689655173,2.570158686694586,27,1027.0,0.1462808861818136,27,1027.0
1240.0,29,925.0,16.228070175438596,1.6718526870170114,29,1107.0,0.10015591371728955,29,1107.0
1245.0,30,1019.0,16.704918032786885,2.2498193466622274,30,1141.0,0.07758768776774748,30,1141.0
1250.0,26,1107.0,17.571428571428573,2.9519448869953027,26,1251.0,0.10590869405822007,26,1251.0
1255.0,29,1235.0,20.24590163934426,1.9883845363924546,29,1385.0,0.06555259569801918,29,1385.0
1260.0,33,1358.0,23.413793103448278,1.6217092536995077,33,1510.0,0.06502895824656238,33,1510.0
1265.0,29,1456.0,22.060606060606062,3.303674134443421,29,1593.0,0.16238299603405804,29,1593.0
1270.0,31,1582.0,23.96969696969697,2.900356508787645,31,1723.0,0.10791575487655776,31,1723.0
1275.0,35,1739.0,26.348484848484848,2.4745033922902437,35,1888.0,0.08378092475356022,35,1888.0
1280.0,36,1871.0,30.177419354838708,1.6240860261109484,36,2027.0,0.06469234795500424,36,2027.0
1285.0,33,1988.0,29.671641791044777,2.8918120192566334,33,2121.0,0.11984175430489753,33,2121.0
1290.0,29,1361.0,20.62121212121212,2.386023172792379,29,2001.0,0.07089496233178694,29,2001.0
1295.0,23,600.0,9.375,2.7559607643565656,23,1642.0,0.09935982441491385,23,1642.0
1300.0,17,330.0,4.714285714285714,3.7547197024855996,17,1696.0,0.19916964631836206,17,1696.0
1305.0,18,319.0,4.6911764705882355,3.837276884956279,18,1706.0,0.19735337912288417,18,1706.0
1310.0,19,331.0,4.797101449275362,3.3795865530312748,19,1533.0,0.1486055180784557,19,1533.0
1315.0,23,360.0,5.454545454545454,2.825346488241341,23,1239.0,0.10735375664840717,23,1239.0
1320.0,24,417.0,6.515625,2.668122611244887,24,1342.0,0.11400552872273548,24,1342.0
1325.0,36,564.0,8.417910447761194,2.263273283469954,36,1485.0,0.0833990041486266,36,1485.0
1330.0,43,661.0,10.015151515151516,1.2926456762395908,43,1623.0,0.027882658100218356,43,1623.0
1335.0,43,729.0,10.414285714285715,2.625257318419307,43,1730.0,0.12382132527598763,43,1730.0
1340.0,42,845.0,12.071428571428571,3.6787942842295576,42,1804.0,0.12936383187782619,42,1804.0
1345.0,34,932.0,14.121212121212121,4.084220589266441,34,1910.0,0.1854875812017311,34,1910.0
1350.0,26,850.0,13.934426229508198,3.5568383376551407,26,1787.0,0.17820612604170852,26,1787.0
1355.0,23,709.0,11.435483870967742,3.8979976276593424,23,1526.0,0.175459045464252,23,1526.0
1360.0,20,603.0,9.421875,3.1875299644422213,20,1606.0,0.14386359968465798,20,1606.0
1365.0,34,733.0,11.453125,2.1769159601979977,34,1727.0,0.07692974136799327,34,1727.0
1370.0,39,828.0,11.18918918918919,2.6101946022240443,39,1852.0,0.13020605314693234,39,1852.0
1375.0,42,905.0,12.569444444444445,2.673995830065917,42,1918.0,0.12367217738369832,42,1918.0
1380.0,40,407.0,5.652777777777778,2.7046684927926794,40,1785.0,0.10199035589335205,40,1785.0
1385.0,40,510.0,7.285714285714286,2.517713841308186,40,1701.0,0.07483631073790646,40,1701.0
1390.0,38,606.0,9.044776119402986,2.2591542028037135,38,1821.0,0.06492709945106609,38,1821.0
1395.0,35,734.0,10.485714285714286,2.8094393511283364,35,1873.0,0.09994373672957386,35,1873.0
1400.0,32,812.0,11.941176470588236,2.344925024717822,32,1949.0,0.0656561335256893,32,1949.0
