step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
23515.0,14,154.0,3.7560975609756095,5.463420422951111,14,308.0,0.27117132903633456,14,308.0
23520.0,10,129.0,3.225,5.591351734576657,10,275.0,0.23958817727353174,10,275.0
23525.0,16,199.0,5.2368421052631575,6.121520583339801,16,288.0,0.20839597903453086,16,288.0
23530.0,17,280.0,7.5675675675675675,6.632406238659944,17,355.0,0.24674697190727238,17,355.0
23535.0,18,369.0,11.181818181818182,5.914221975618217,18,444.0,0.22545713627113348,18,444.0
23540.0,18,459.0,14.34375,5.4165877674638665,18,534.0,0.20352038168671904,18,534.0
23545.0,20,554.0,15.82857142857143,5.706816409228324,20,629.0,0.3267749878619417,20,629.0
23550.0,18,528.0,13.538461538461538,5.570349411156114,18,603.0,0.3305939845654276,18,603.0
23555.0,21,632.0,17.555555555555557,3.595485722197592,21,707.0,0.15059008179434097,21,707.0
23560.0,22,497.0,12.121951219512194,3.665665883088924,22,708.0,0.17649914693916027,22,708.0
23565.0,17,394.0,10.102564102564102,4.115799612271435,17,617.0,0.1373525377252866,17,617.0
23570.0,17,200.0,4.651162790697675,4.5149829398948205,17,581.0,0.21074661116470747,17,581.0
23575.0,19,199.0,4.975,4.472844313505645,19,480.0,0.14317590764449914,19,480.0
23580.0,20,165.0,4.024390243902439,4.418759732098854,20,485.0,0.14169648577580057,20,485.0
23585.0,14,154.0,3.6666666666666665,5.563272994755165,14,485.0,0.2619410241955064,14,485.0
23590.0,14,224.0,5.209302325581396,7.0683825063822585,14,478.0,0.32888823674312767,14,478.0
23595.0,18,308.0,7.512195121951219,6.978392076291092,18,542.0,0.2341816435517726,18,542.0
23600.0,20,408.0,10.736842105263158,5.748952076125205,20,642.0,0.194565636708324,20,642.0
23605.0,18,431.0,12.676470588235293,4.574516241305974,18,691.0,0.21974013262462833,18,691.0
23610.0,17,506.0,14.457142857142857,5.497342229647171,17,718.0,0.26331551139514586,17,718.0
23615.0,16,332.0,9.764705882352942,4.888257996021223,16,631.0,0.15874524230227785,16,631.0
23620.0,8,73.0,1.7804878048780488,6.817660327942798,8,376.0,0.3903102709435497,8,376.0
23625.0,10,90.0,2.3076923076923075,6.967113091152421,10,358.0,0.39040647005658335,10,358.0
23630.0,17,158.0,3.8536585365853657,4.444842113272775,17,426.0,0.19851411611091593,17,426.0
23635.0,21,145.0,3.918918918918919,3.2061818612894886,21,488.0,0.1509451350013836,21,488.0
23640.0,18,159.0,3.975,4.785569886503367,18,504.0,0.19216950893073367,18,504.0
23645.0,16,232.0,5.8,5.295681557067593,16,549.0,0.20506685013539674,16,549.0
23650.0,23,333.0,8.763157894736842,2.593378448440209,23,650.0,0.1146699951979182,23,650.0
23655.0,25,306.0,7.285714285714286,3.628144718112723,25,642.0,0.23157604850908975,25,642.0
23660.0,18,213.0,4.733333333333333,4.68963666344373,18,515.0,0.263728196664886,18,515.0
23665.0,17,196.0,4.170212765957447,4.147624522405506,17,552.0,0.202919216777617,17,552.0
23670.0,22,169.0,3.7555555555555555,4.3605384071508695,22,557.0,0.17836744080947173,22,557.0
23675.0,19,222.0,5.045454545454546,5.32556570674414,19,559.0,0.1781333672746148,19,559.0
23680.0,19,275.0,6.25,5.1163245080062705,19,631.0,0.23238870405938888,19,631.0
23685.0,24,384.0,9.6,3.2304206047278057,24,721.0,0.1277642092288707,24,721.0
23690.0,27,371.0,7.571428571428571,4.0256224414791895,27,721.0,0.23023086430528947,27,721.0
23695.0,20,311.0,6.617021276595745,4.842614561946155,20,619.0,0.2996696621830474,20,619.0
23700.0,16,284.0,5.795918367346939,4.162431711080809,16,602.0,0.20298296783961636,16,602.0
23705.0,17,223.0,4.46,4.167825039187012,17,586.0,0.1599940836228762,17,586.0
23710.0,19,276.0,6.0,4.81001778556177,19,570.0,0.1351336851475523,19,570.0
23715.0,18,178.0,3.7872340425531914,4.759702211686635,18,499.0,0.22333506239984205,18,499.0
23720.0,24,290.0,6.904761904761905,2.9532967106369674,24,587.0,0.09895708785608014,24,587.0
23725.0,27,384.0,8.0,3.871488627034925,27,682.0,0.19879535806186358,27,682.0
23730.0,21,451.0,9.804347826086957,3.9126228870304733,21,724.0,0.20351314184109426,21,724.0
23735.0,21,547.0,10.94,5.731997630624819,21,772.0,0.24852553164099395,21,772.0
23740.0,24,661.0,14.063829787234043,5.427928899106351,24,861.0,0.17653255229909717,24,861.0
23745.0,21,523.0,11.127659574468085,4.338920692347071,21,816.0,0.16056872398187994,21,816.0
23750.0,17,278.0,6.465116279069767,4.883269328215631,17,651.0,0.22313885373316056,17,651.0
23755.0,15,92.0,2.090909090909091,4.1971627963258875,15,629.0,0.1954461301490006,15,629.0
23760.0,19,150.0,3.75,3.6535912349319104,19,586.0,0.1234137930074807,19,586.0
23765.0,23,209.0,4.18,5.420815043305241,23,541.0,0.28661095458778796,23,541.0
23770.0,15,245.0,5.444444444444445,5.069451629029004,15,403.0,0.23672801439400562,15,403.0
23775.0,15,170.0,3.4693877551020407,4.959138869383589,15,386.0,0.2282634908441952,15,386.0
23780.0,16,74.0,1.6818181818181819,4.184481717449582,16,342.0,0.11799734463595822,16,342.0
23785.0,16,122.0,2.652173913043478,6.471538770651528,16,329.0,0.2873518619570935,16,329.0
23790.0,15,156.0,3.9,4.771772686666561,15,385.0,0.22649334973678448,15,385.0
23795.0,23,256.0,6.4,3.3835570742726175,23,463.0,0.1280923801459413,23,463.0
23800.0,22,244.0,5.545454545454546,3.9147658188887275,22,482.0,0.19806652495799795,22,482.0
23805.0,21,232.0,5.2727272727272725,4.565640910855357,21,441.0,0.25327681875207053,21,441.0
23810.0,18,220.0,4.782608695652174,3.564002954619598,18,470.0,0.12335330157912772,18,470.0
23815.0,21,175.0,3.8043478260869565,4.717218477075261,21,459.0,0.2138193847060954,21,459.0
23820.0,16,202.0,4.590909090909091,5.072548711825956,16,427.0,0.14922970985258305,16,427.0
23825.0,17,287.0,6.377777777777778,7.105892208911496,17,449.0,0.35249449242314856,17,449.0
23830.0,17,372.0,9.3,6.551826125229553,17,494.0,0.2842670358074107,17,494.0
23835.0,19,466.0,9.914893617021276,7.691402290046089,19,582.0,0.406892354097101,19,582.0
23840.0,14,384.0,8.930232558139535,6.730064384417386,14,565.0,0.3435205940202573,14,565.0
23845.0,11,289.0,6.880952380952381,5.947469791537484,11,446.0,0.3027061800665374,11,446.0
23850.0,18,367.0,9.41025641025641,6.463664415703791,18,383.0,0.26957327795333896,18,383.0
23855.0,18,457.0,12.35135135135135,5.613508198328128,18,457.0,0.19237469756932285,18,457.0
23860.0,16,463.0,13.228571428571428,5.4834897823085775,16,514.0,0.23555686773893855,16,514.0
23865.0,12,510.0,15.9375,6.093061018882989,12,525.0,0.28256174680841906,12,525.0
23870.0,13,572.0,15.052631578947368,8.076626139295474,13,572.0,0.3991202557483699,13,572.0
23875.0,12,389.0,11.114285714285714,7.56593068291743,12,440.0,0.4473883042013553,12,440.0
23880.0,14,453.0,14.15625,4.203974757878141,14,453.0,0.16496279327153204,14,453.0
23885.0,16,511.0,15.96875,3.402042361826881,16,529.0,0.15801416706072252,16,529.0
23890.0,16,591.0,18.46875,5.4320998686598685,16,591.0,0.29003459593589653,16,591.0
23895.0,14,240.0,7.0588235294117645,5.315699662714701,14,501.0,0.20817092088130518,14,501.0
23900.0,11,135.0,3.9705882352941178,6.686183465269735,11,295.0,0.3153620942725008,11,295.0
23905.0,11,64.0,1.7297297297297298,6.247287046150617,11,240.0,0.3029238158141493,11,240.0
23910.0,16,128.0,3.4594594594594597,6.703915064381057,16,243.0,0.39204501250212054,16,243.0
23915.0,11,98.0,2.7222222222222223,4.956011486635951,11,274.0,0.21465022830242517,11,274.0
23920.0,15,110.0,2.8947368421052633,5.4163394708580554,15,259.0,0.25359335517880777,15,259.0
23925.0,14,178.0,5.085714285714285,6.7298940486801335,14,295.0,0.2664606417673493,14,295.0
23930.0,15,250.0,6.756756756756757,7.036840012645484,15,364.0,0.2908161064769495,15,364.0
23935.0,16,330.0,10.64516129032258,6.017256894804307,16,444.0,0.24773089228672812,16,444.0
23940.0,11,314.0,10.466666666666667,4.905989258773324,11,466.0,0.2606529580339719,11,466.0
23945.0,15,384.0,12.0,6.283700297059441,15,496.0,0.3514968877263515,15,496.0
23950.0,12,206.0,5.722222222222222,5.206539050053738,12,414.0,0.2580786889768407,12,414.0
23955.0,11,163.0,4.6571428571428575,5.9047648259221575,11,264.0,0.2800472781828089,11,264.0
23960.0,12,136.0,3.7777777777777777,5.228130230665795,12,259.0,0.21719098331391168,12,259.0
23965.0,11,158.0,4.787878787878788,6.1132179673131,11,260.0,0.3046955994963734,11,260.0
23970.0,13,223.0,6.371428571428571,8.035336341079905,13,293.0,0.3785664684052301,13,293.0
23975.0,13,288.0,9.931034482758621,6.585935736119857,13,358.0,0.2400610364339142,13,358.0
23980.0,15,361.0,9.756756756756756,7.588194556118908,15,431.0,0.41842754852817426,15,431.0
23985.0,9,291.0,8.818181818181818,6.816057255336668,9,434.0,0.4140098996937032,9,434.0
23990.0,12,330.0,9.166666666666666,5.88038638578614,12,409.0,0.30851358580809923,12,409.0
23995.0,18,413.0,12.515151515151516,5.379336865784329,18,483.0,0.23309803758675715,18,483.0
24000.0,13,295.0,8.428571428571429,4.785801997140767,13,453.0,0.21843787793951017,13,453.0
24005.0,14,285.0,8.90625,6.298393133241859,14,359.0,0.3032114160466434,14,359.0
24010.0,11,264.0,7.764705882352941,5.267994919238568,11,351.0,0.2165094185135236,11,351.0
24015.0,11,292.0,8.342857142857143,7.025813296907894,11,350.0,0.39655707879035007,11,350.0
24020.0,11,347.0,9.378378378378379,8.706524851432334,11,384.0,0.48190313363325976,11,384.0
24025.0,15,407.0,11.970588235294118,6.599769406688211,15,444.0,0.26028115074584873,15,444.0
24030.0,13,182.0,5.6875,6.065218987579264,13,295.0,0.30446645422396806,13,295.0
24035.0,16,253.0,8.724137931034482,4.215748342982639,16,290.0,0.1658163293237333,16,290.0
24040.0,15,320.0,10.32258064516129,4.837607740147994,15,364.0,0.2746453278659364,15,364.0
24045.0,15,395.0,12.741935483870968,5.693467566704568,15,432.0,0.2569759955236839,15,432.0
24050.0,17,475.0,12.179487179487179,7.12631303334952,17,512.0,0.41462216219155723,17,512.0
24055.0,11,306.0,8.27027027027027,6.57010598908953,11,483.0,0.40583153528645505,11,483.0
24060.0,9,297.0,8.485714285714286,6.143436196386285,9,389.0,0.32374142891136687,9,389.0
24065.0,19,365.0,9.864864864864865,6.296148931172706,19,402.0,0.25293952860453295,19,402.0
24070.0,13,145.0,4.264705882352941,5.2792017073110005,13,345.0,0.18519764755217652,13,345.0
24075.0,14,125.0,3.676470588235294,6.309550576112009,14,202.0,0.3096863734171746,14,202.0
24080.0,11,81.0,2.53125,5.501077399523771,11,179.0,0.19377852212975563,11,179.0
24085.0,8,91.0,2.676470588235294,7.110609078674198,8,144.0,0.39871195118297714,8,144.0
24090.0,10,140.0,4.117647058823529,8.472862081721207,10,175.0,0.4753162334116689,10,175.0
24095.0,10,190.0,5.588235294117647,8.298238360885794,10,224.0,0.38703157614245326,10,224.0
24100.0,15,252.0,8.689655172413794,5.611427462239698,15,286.0,0.22028909326868298,15,286.0
24105.0,16,332.0,11.066666666666666,5.722414614304839,16,366.0,0.2179883799411804,16,366.0
24110.0,18,417.0,15.444444444444445,4.602892610301372,18,451.0,0.23633773173033157,18,451.0
24115.0,18,507.0,16.9,5.101533978496552,18,541.0,0.216020616769507,18,541.0
24120.0,20,599.0,21.392857142857142,3.871004795994351,20,633.0,0.15348404004329777,20,633.0
24125.0,20,699.0,19.416666666666668,5.694208457500368,20,733.0,0.3321260493879853,20,733.0
24130.0,18,666.0,18.5,4.79675508157299,18,700.0,0.25668026369931646,18,700.0
24135.0,23,771.0,19.275,3.9692223305871495,23,805.0,0.16869998418605023,23,805.0
24140.0,22,576.0,15.157894736842104,3.4923556818303325,22,791.0,0.15338094576858582,22,791.0
24145.0,20,557.0,13.925,4.310834623534378,20,670.0,0.22038712753223286,20,670.0
24150.0,20,284.0,7.1,4.434503783227309,20,626.0,0.1925856525570749,20,626.0
24155.0,16,153.0,3.825,4.551802394507741,16,439.0,0.16315433102714058,16,439.0
24160.0,14,122.0,2.772727272727273,5.531791541212847,14,479.0,0.2888779386656901,14,479.0
24165.0,13,127.0,2.8863636363636362,5.943929712233622,13,456.0,0.2976549754437292,13,456.0
24170.0,19,211.0,4.906976744186046,5.897649578259233,19,497.0,0.21284686838909048,19,497.0
24175.0,21,316.0,7.523809523809524,6.458287472014536,21,602.0,0.2694339551325979,21,602.0
24180.0,19,242.0,6.54054054054054,4.762026553048002,19,561.0,0.16278764463319742,19,561.0
24185.0,15,273.0,7.184210526315789,6.046284661354387,15,492.0,0.3033225251047931,15,492.0
24190.0,15,184.0,5.257142857142857,4.862200059966404,15,424.0,0.16801547857431845,15,424.0
24195.0,10,84.0,2.0,7.058996856860874,10,251.0,0.3894809912377414,10,251.0
24200.0,10,56.0,1.435897435897436,6.851570071994299,10,268.0,0.3986987631822537,10,268.0
24205.0,13,88.0,2.2,5.179769580257147,13,273.0,0.26561761870205386,13,273.0
24210.0,19,180.0,4.615384615384615,6.4132724556527485,19,347.0,0.24781394865666184,19,347.0
24215.0,19,275.0,7.4324324324324325,5.511413834316365,19,442.0,0.20400122771984158,19,442.0
24220.0,21,379.0,10.82857142857143,5.072264285304498,21,546.0,0.20674283563193196,21,546.0
24225.0,15,332.0,10.06060606060606,4.793426276722605,15,539.0,0.2494344590405275,15,539.0
24230.0,11,279.0,7.54054054054054,6.373225786615059,11,430.0,0.36862045608877386,11,430.0
24235.0,13,343.0,8.794871794871796,7.927402427784184,13,379.0,0.41069886998824523,13,379.0
24240.0,13,163.0,4.405405405405405,5.0340492171671025,13,327.0,0.18462908602428,13,327.0
24245.0,14,194.0,5.705882352941177,5.424309806436092,14,198.0,0.16354234682962177,14,198.0
24250.0,13,167.0,4.771428571428571,5.597380458636626,13,232.0,0.21835544860530573,13,232.0
24255.0,11,176.0,5.5,5.573444268055882,11,224.0,0.22499593290181497,11,224.0
24260.0,11,231.0,7.0,7.747054812807269,11,240.0,0.37834687159653163,11,240.0
24265.0,13,289.0,8.257142857142858,8.219034065465136,13,293.0,0.4192406880421948,13,293.0
24270.0,14,229.0,6.361111111111111,6.946255708099549,14,233.0,0.40473651266626676,14,233.0
24275.0,16,304.0,9.5,5.493025209872622,16,308.0,0.280752566068483,16,308.0
24280.0,16,349.0,9.971428571428572,4.4529995218711305,16,372.0,0.21938915859894587,16,372.0
24285.0,17,430.0,13.4375,5.067139557929497,17,436.0,0.19633612094343222,17,436.0
24290.0,13,370.0,10.0,5.690650276906363,13,436.0,0.22709923836242474,13,436.0
24295.0,16,438.0,14.6,5.650377645544301,16,449.0,0.24768116074377328,16,449.0
24300.0,16,197.0,5.96969696969697,4.423544953379547,16,411.0,0.17560128436043132,16,411.0
24305.0,9,89.0,2.5428571428571427,7.106614989890857,9,262.0,0.4289953546962372,9,262.0
24310.0,6,36.0,0.972972972972973,6.885864086623499,6,191.0,0.3659921719357993,6,191.0
24315.0,9,45.0,1.2857142857142858,5.8974943566638744,9,171.0,0.23442060497874426,9,171.0
24320.0,12,74.0,2.1142857142857143,5.175913239909713,12,199.0,0.23441104097457188,12,199.0
24325.0,20,160.0,4.848484848484849,4.844482832842115,20,277.0,0.1983726525953342,20,277.0
24330.0,16,193.0,5.514285714285714,4.367839886407444,16,327.0,0.21501893904527605,16,327.0
24335.0,11,209.0,6.741935483870968,4.809909600853228,11,348.0,0.20158014990394743,11,348.0
24340.0,14,271.0,6.4523809523809526,6.461216080636934,14,401.0,0.368790102685229,14,401.0
24345.0,20,359.0,9.205128205128204,4.4147709149963115,20,489.0,0.2527974178888585,20,489.0
24350.0,22,249.0,6.073170731707317,2.787248128439259,22,475.0,0.18530910944765472,22,475.0
24355.0,21,180.0,4.390243902439025,3.6784820024336975,21,394.0,0.16275883503263391,21,394.0
24360.0,20,180.0,4.0,4.075372147573541,20,378.0,0.15910163453828371,20,378.0
24365.0,15,133.0,3.0930232558139537,4.975835393243937,15,353.0,0.19768047955845025,15,353.0
24370.0,14,171.0,3.9767441860465116,6.147470824702384,14,349.0,0.24328810414040264,14,349.0
24375.0,16,247.0,5.613636363636363,7.140948439830068,16,368.0,0.371409050101851,16,368.0
24380.0,16,327.0,7.431818181818182,7.816505458681155,16,433.0,0.41484851775381276,16,433.0
24385.0,14,275.0,7.051282051282051,5.048616784808192,14,407.0,0.2247645575708014,14,407.0
24390.0,14,270.0,7.105263157894737,6.1448066374667505,14,325.0,0.2522206932060119,14,325.0
24395.0,18,352.0,9.777777777777779,6.405731544702064,18,352.0,0.21336794375472654,18,352.0
24400.0,13,366.0,10.166666666666666,5.18091144776119,13,405.0,0.1955276711540747,13,405.0
24405.0,12,411.0,12.84375,6.551483485705864,12,418.0,0.3074021883866213,12,418.0
24410.0,14,475.0,11.875,8.895513262174125,14,475.0,0.47889282774976544,14,475.0
24415.0,12,412.0,10.842105263157896,8.138091623100246,12,412.0,0.4265591992865702,12,412.0
24420.0,16,484.0,15.125,4.511334235517319,16,484.0,0.1683431797626263,16,484.0
24425.0,17,215.0,6.323529411764706,4.617056171165061,17,433.0,0.22201030358475982,17,433.0
24430.0,12,177.0,5.53125,4.7525869234722435,12,281.0,0.16536113893106175,12,281.0
24435.0,15,113.0,3.138888888888889,5.120851992130122,15,292.0,0.22080003427403863,15,292.0
24440.0,16,183.0,5.71875,4.840426222989758,16,294.0,0.16215248928776999,16,294.0
24445.0,16,135.0,3.5526315789473686,5.858627074683384,16,323.0,0.27907645277348564,16,323.0
24450.0,9,115.0,3.1944444444444446,6.3880346128707455,9,298.0,0.3077371816171943,9,298.0
24455.0,9,160.0,4.324324324324325,7.588049118531261,9,278.0,0.3350108232995549,9,278.0
24460.0,15,224.0,6.787878787878788,7.060882233239731,15,332.0,0.27830344787340267,15,332.0
24465.0,9,112.0,3.393939393939394,5.953102253320553,9,258.0,0.2407839003358209,9,258.0
24470.0,10,122.0,3.935483870967742,6.898227769505165,10,160.0,0.3261699651848215,10,160.0
24475.0,9,49.0,1.5806451612903225,5.815546735873398,9,152.0,0.28266186665848964,9,152.0
24480.0,12,99.0,3.6666666666666665,6.143054092499735,12,133.0,0.24383095228222096,12,133.0
24485.0,10,69.0,1.864864864864865,7.228746300642161,10,154.0,0.41773772514360097,10,154.0
24490.0,6,81.0,2.53125,7.57467532387585,6,137.0,0.4333618707631907,6,137.0
24495.0,12,121.0,3.361111111111111,7.192569156333402,12,155.0,0.31593738627133716,12,155.0
24500.0,14,189.0,5.90625,6.933259537635694,14,223.0,0.2844544359043303,14,223.0
24505.0,9,107.0,3.242424242424242,5.601207275744665,9,203.0,0.28340399063924077,9,203.0
24510.0,12,139.0,4.964285714285714,6.497787126725141,12,159.0,0.3254777873991161,12,159.0
24515.0,7,74.0,2.466666666666667,6.419871087442652,7,143.0,0.2901863105859571,7,143.0
24520.0,10,120.0,3.870967741935484,7.478519495874658,10,131.0,0.43198781246018786,10,131.0
24525.0,8,91.0,2.757575757575758,7.08770396088171,8,148.0,0.40654552006794403,8,148.0
24530.0,6,97.0,3.03125,7.577003659821711,6,125.0,0.3944844333207772,6,125.0
24535.0,10,141.0,4.40625,8.511881462708844,10,152.0,0.4288284343215607,10,152.0
24540.0,10,191.0,6.821428571428571,7.663938219428362,10,202.0,0.25969126218474015,10,202.0
24545.0,12,250.0,9.25925925925926,6.916294211471977,12,261.0,0.3488925016909205,12,261.0
24550.0,12,310.0,13.478260869565217,5.893051562674405,12,321.0,0.28585917360933044,12,321.0
24555.0,14,374.0,11.333333333333334,7.2645366174108155,14,385.0,0.4712012462311217,14,385.0
24560.0,14,317.0,10.566666666666666,5.7115125907506785,14,328.0,0.40286553830206695,14,328.0
24565.0,17,394.0,10.944444444444445,4.99234733016498,17,405.0,0.2678144106584493,17,405.0
24570.0,19,304.0,8.685714285714285,4.29510953918394,19,423.0,0.21590226785971298,19,423.0
24575.0,17,358.0,10.529411764705882,4.200993180659175,17,397.0,0.16493785238871897,17,397.0
24580.0,17,183.0,4.945945945945946,4.667091836462191,17,352.0,0.2145457703961926,17,352.0
24585.0,15,217.0,6.027777777777778,5.238517331235897,15,271.0,0.23004164865966106,15,271.0
24590.0,16,150.0,3.658536585365854,5.692255822894939,16,300.0,0.30185707963930325,16,300.0
24595.0,10,101.0,2.6578947368421053,6.282732469401094,10,268.0,0.33433424134432216,10,268.0
24600.0,10,145.0,3.8157894736842106,6.9819830208198015,10,224.0,0.3166856295294342,10,224.0
24605.0,14,209.0,5.805555555555555,7.2816631646827785,14,264.0,0.291871066093679,14,264.0
24610.0,15,283.0,8.085714285714285,6.832900557435438,15,337.0,0.23764023201840076,15,337.0
24615.0,11,247.0,8.233333333333333,6.1940218901921185,11,330.0,0.2779197813845395,11,330.0
24620.0,12,289.0,9.96551724137931,6.020881713182407,12,301.0,0.27804024787482645,12,301.0
24625.0,10,107.0,3.242424242424242,6.79559366035888,10,261.0,0.4017240050198972,10,261.0
24630.0,7,50.0,1.3888888888888888,8.57110720687445,7,112.0,0.5156896633385605,7,112.0
24635.0,3,13.0,0.40625,7.06182292554066,3,88.0,0.3738363391018422,3,88.0
24640.0,9,28.0,0.8235294117647058,6.864908854323681,9,76.0,0.34409212701056807,9,76.0
24645.0,12,84.0,2.8,7.823940600056446,12,121.0,0.289551000607286,12,121.0
24650.0,14,146.0,4.5625,7.1596202364995065,14,183.0,0.2724123095344941,14,183.0
24655.0,8,104.0,3.8518518518518516,6.777397790107717,8,176.0,0.3407334413206427,8,176.0
24660.0,6,122.0,4.88,7.032567986220115,6,134.0,0.38280925125534376,6,134.0
24665.0,10,165.0,5.5,8.317322413308862,10,165.0,0.42798221897650207,10,165.0
24670.0,6,182.0,6.066666666666666,6.846390004827667,6,195.0,0.3966416495942685,6,195.0
24675.0,9,220.0,7.857142857142857,6.3759385177608605,9,220.0,0.31314501491220387,9,220.0
24680.0,12,279.0,9.3,7.602009928694614,12,279.0,0.346307471356872,12,279.0
24685.0,12,339.0,12.555555555555555,6.780040277913951,12,339.0,0.3313402557916462,12,339.0
24690.0,14,403.0,15.5,5.978942159568408,14,403.0,0.31146701715129016,14,403.0
24695.0,14,473.0,18.92,5.012806086647503,14,473.0,0.2210008042675345,14,473.0
24700.0,16,551.0,16.205882352941178,6.850074997585205,16,551.0,0.4121439774175375,16,551.0
24705.0,15,500.0,15.625,5.815308913569755,15,500.0,0.3643541777279736,15,500.0
24710.0,20,584.0,16.22222222222222,4.069653656507689,20,584.0,0.1861398918574449,20,584.0
24715.0,19,324.0,9.257142857142858,4.22175744555615,19,548.0,0.19919540498336435,19,548.0
24720.0,14,286.0,7.944444444444445,4.763325967061698,14,397.0,0.2396100332470765,14,397.0
24725.0,15,293.0,7.918918918918919,5.0337007395005,15,405.0,0.2347186257506135,15,405.0
24730.0,15,356.0,9.88888888888889,5.223296605545131,15,438.0,0.2502608606076478,15,438.0
24735.0,13,386.0,9.65,6.2014500923607745,13,437.0,0.3356804290373318,13,437.0
24740.0,17,464.0,11.897435897435898,5.757808301421745,17,468.0,0.31182378987087295,17,468.0
24745.0,16,210.0,5.526315789473684,4.914041887121298,16,420.0,0.2640018291312779,16,420.0
24750.0,13,112.0,3.111111111111111,4.74802518172726,13,278.0,0.22104723535410203,13,278.0
24755.0,14,88.0,2.3783783783783785,4.848986038367049,14,278.0,0.21008877168047432,14,278.0
24760.0,12,81.0,2.1315789473684212,5.61705156370335,12,273.0,0.24208283570181477,12,273.0
24765.0,10,80.0,2.2222222222222223,5.90379847991997,10,272.0,0.28487061569822364,10,272.0
24770.0,18,152.0,3.707317073170732,5.401382879494177,18,316.0,0.2863708381221398,18,316.0
24775.0,18,139.0,3.475,5.583885778265325,18,308.0,0.33974784266857966,18,308.0
24780.0,13,138.0,3.5384615384615383,5.287715818180225,13,211.0,0.2323512768231591,13,211.0
24785.0,16,122.0,2.975609756097561,4.466067953510991,16,241.0,0.18400858892913047,16,241.0
24790.0,16,87.0,2.289473684210526,4.4647011883968135,16,239.0,0.12430191434337619,16,239.0
24795.0,13,121.0,3.025,7.125050207538143,13,217.0,0.3257174644824087,13,217.0
24800.0,13,186.0,5.027027027027027,7.694251178143373,13,242.0,0.31000435821841144,13,242.0
24805.0,15,255.0,6.7105263157894735,7.875362359667355,15,290.0,0.3877243260322657,15,290.0
24810.0,10,195.0,5.27027027027027,7.605141905780782,10,286.0,0.4031754157257077,10,286.0
24815.0,9,202.0,6.121212121212121,6.80649302424987,9,234.0,0.3496803103934753,9,234.0
24820.0,15,264.0,8.25,6.478044503258561,15,264.0,0.22056016909901416,15,264.0
24825.0,12,161.0,5.03125,5.706958641742642,12,252.0,0.24761123899560228,12,252.0
24830.0,12,204.0,6.8,6.048057089284104,12,216.0,0.26832296598463173,12,216.0
24835.0,12,160.0,5.161290322580645,5.480035697441112,12,238.0,0.25097317803631985,12,238.0
24840.0,6,154.0,5.703703703703703,6.400876996251662,6,210.0,0.2873324090222158,6,210.0
24845.0,8,190.0,5.135135135135135,9.64995432694382,8,206.0,0.5646714627306632,8,206.0
24850.0,8,230.0,7.1875,8.887923706668506,8,242.0,0.4575928788134037,8,242.0
24855.0,14,285.0,8.636363636363637,6.434103426285943,14,297.0,0.27956543092816427,14,297.0
24860.0,13,193.0,6.433333333333334,6.0258854709874425,13,216.0,0.2810993962842912,13,216.0
24865.0,14,259.0,8.931034482758621,4.507844455255558,14,271.0,0.2391205563087845,14,271.0
24870.0,14,321.0,11.068965517241379,5.186420792321153,14,338.0,0.26035182869167145,14,338.0
24875.0,14,391.0,13.482758620689655,5.362703895647365,14,403.0,0.26017905005511227,14,403.0
24880.0,10,269.0,7.685714285714286,7.358974328543111,10,366.0,0.39957129687759896,10,366.0
24885.0,11,324.0,9.0,6.951685688881291,11,324.0,0.34061944088839774,11,324.0
24890.0,12,108.0,3.272727272727273,5.898742833474681,12,273.0,0.2996479882852077,12,273.0
24895.0,9,64.0,2.0,6.00975980106214,9,152.0,0.308366250479996,9,152.0
24900.0,10,47.0,1.5666666666666667,5.051903091121783,10,174.0,0.2106013976373104,10,174.0
24905.0,11,85.0,2.65625,6.486962155391998,11,187.0,0.327592172641137,11,187.0
24910.0,11,140.0,4.666666666666667,7.207674227880887,11,228.0,0.25332379007748895,11,228.0
24915.0,11,133.0,3.5,7.478337663275327,11,241.0,0.45076684201100997,11,241.0
24920.0,15,194.0,5.878787878787879,6.622752793165946,15,282.0,0.38130541626496006,15,282.0
24925.0,12,118.0,3.2777777777777777,5.170673617210065,12,252.0,0.3276721905590834,12,252.0
24930.0,14,92.0,2.7058823529411766,5.593107168208312,14,178.0,0.28813603176466984,14,178.0
24935.0,14,78.0,2.2285714285714286,4.52741830702199,14,192.0,0.1572035501642456,14,192.0
24940.0,13,107.0,3.057142857142857,6.2312627172251664,13,204.0,0.3025404320367088,13,204.0
24945.0,13,172.0,5.0588235294117645,7.220179072232831,13,236.0,0.28197755892021203,13,236.0
24950.0,15,243.0,6.75,7.274797003824689,15,305.0,0.3544675595235355,15,305.0
24955.0,15,318.0,9.636363636363637,6.820866854389462,15,380.0,0.4087261749542551,15,380.0
24960.0,16,394.0,12.709677419354838,4.6162748003377265,16,456.0,0.20619817018640568,16,456.0
24965.0,15,308.0,9.935483870967742,4.387577574645123,15,443.0,0.22372508748711947,15,443.0
24970.0,12,289.0,9.03125,5.030865246163171,12,367.0,0.23317843723431583,12,367.0
24975.0,11,146.0,4.424242424242424,5.332795002306625,11,338.0,0.24096167932441848,11,338.0
