step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
465.0,55,1377.0,15.47191011235955,1.984491610314192,55,3797.0,0.06358768554920183,55,3797.0
470.0,51,1109.0,12.322222222222223,1.9613842381444402,51,3808.0,0.061098432659151776,51,3808.0
475.0,52,996.0,10.945054945054945,2.5672259121970566,52,3701.0,0.10571353751312437,52,3701.0
480.0,50,901.0,10.011111111111111,3.1854154934289864,50,3451.0,0.12306588880417024,50,3451.0
485.0,48,701.0,7.965909090909091,2.209861859554392,48,3524.0,0.08122198195234921,48,3524.0
490.0,48,536.0,6.305882352941176,2.465743887063322,48,3437.0,0.10421567360227943,48,3437.0
495.0,43,462.0,5.372093023255814,2.3947707864098615,43,3534.0,0.1012484517780435,43,3534.0
500.0,42,474.0,5.642857142857143,2.4313456533629196,42,3590.0,0.09638800597851113,42,3590.0
505.0,48,531.0,5.966292134831461,1.8985103941729287,48,3595.0,0.05250891039169049,48,3595.0
510.0,51,612.0,6.580645161290323,2.2668271922794223,51,3479.0,0.08633855575903522,51,3479.0
515.0,50,745.0,8.277777777777779,3.076905737634142,50,3238.0,0.13103455268001674,50,3238.0
520.0,52,905.0,10.168539325842696,2.8244329441628415,52,3277.0,0.09934881298450833,52,3277.0
525.0,55,1134.0,13.186046511627907,2.970996917156203,55,3228.0,0.11210433985997274,55,3228.0
530.0,51,1193.0,14.035294117647059,2.8485305269269863,51,3268.0,0.14166035027530527,51,3268.0
535.0,44,1116.0,13.129411764705882,3.03906534791183,44,3074.0,0.1262010560440966,44,3074.0
540.0,39,1030.0,12.409638554216867,2.5060779035667085,39,3065.0,0.09512429860558036,39,3065.0
545.0,36,963.0,10.820224719101123,2.812582641383172,36,3104.0,0.12452091723925533,36,3104.0
550.0,34,985.0,11.32183908045977,3.9801712442459203,34,3191.0,0.185326314576861,34,3191.0
555.0,42,1170.0,12.857142857142858,3.1751878355553256,42,3328.0,0.11357522062452176,42,3328.0
560.0,47,1147.0,12.887640449438202,2.741651844737194,47,3439.0,0.1131750004008985,47,3439.0
565.0,60,1370.0,14.891304347826088,2.671475239639953,60,3548.0,0.09351077216068358,60,3548.0
570.0,67,1687.0,18.744444444444444,2.056685404831001,67,3831.0,0.055109359686022645,67,3831.0
575.0,66,1950.0,21.910112359550563,1.3266413946183104,66,4131.0,0.051454871937142564,66,4131.0
580.0,67,2184.0,23.483870967741936,1.7130890373742342,67,4405.0,0.0752598867098885,67,4405.0
585.0,54,2165.0,22.552083333333332,2.5738220041913724,54,4387.0,0.1155925334573466,54,4387.0
590.0,52,1991.0,20.957894736842107,2.3879388959602896,52,4082.0,0.09181139451047424,52,4082.0
595.0,45,1126.0,12.10752688172043,2.3458626853339877,45,3763.0,0.09142396040780085,45,3763.0
600.0,38,441.0,4.793478260869565,2.635820874504206,38,3497.0,0.11420491079517611,38,3497.0
605.0,41,319.0,3.5054945054945055,2.635593169029972,41,3451.0,0.11369579300264952,41,3451.0
610.0,50,394.0,4.282608695652174,1.8466037746547772,50,3566.0,0.05812777599801456,50,3566.0
615.0,55,466.0,4.905263157894737,1.8367955960887954,55,3515.0,0.06429780510867465,55,3515.0
620.0,48,486.0,5.0625,2.9322084564182,48,3037.0,0.1216980584083451,48,3037.0
625.0,40,433.0,4.706521739130435,2.8065364114604545,40,2921.0,0.12183313050321155,40,2921.0
630.0,42,470.0,5.222222222222222,2.1343724807794375,42,2851.0,0.0873396340775484,42,2851.0
635.0,46,541.0,5.945054945054945,2.205304176501963,46,2930.0,0.08195094400550205,46,2930.0
640.0,53,632.0,6.869565217391305,2.0369255754517788,53,3023.0,0.07428128878860056,53,3023.0
645.0,52,742.0,8.065217391304348,1.7530261487026269,52,3186.0,0.048704947102180575,52,3186.0
650.0,54,879.0,9.451612903225806,1.8274063333955433,54,3372.0,0.05326413209517357,54,3372.0
655.0,57,962.0,10.344086021505376,2.163487159738305,57,3315.0,0.08798175360548822,57,3315.0
660.0,54,997.0,10.720430107526882,2.5465655491666386,54,3111.0,0.10958357689574988,54,3111.0
665.0,51,671.0,7.373626373626373,2.0083610075685048,51,2978.0,0.06533492897002507,51,2978.0
670.0,52,630.0,6.8478260869565215,2.3108962159178335,52,2976.0,0.07734069141830113,52,2976.0
675.0,52,605.0,6.954022988505747,2.043616553128117,52,3111.0,0.07872156215021883,52,3111.0
680.0,53,622.0,7.068181818181818,1.9779981556238406,53,3079.0,0.052069640595624196,53,3079.0
685.0,50,596.0,6.622222222222222,2.000685056648531,50,3024.0,0.059236679482920426,50,3024.0
690.0,39,477.0,5.359550561797753,2.802124944598397,39,2776.0,0.10888110777570284,39,2776.0
695.0,35,317.0,3.6436781609195403,2.8494264248494727,35,2891.0,0.1469932438523037,35,2891.0
700.0,46,448.0,5.209302325581396,2.1758979706764663,46,3016.0,0.09283166372149383,46,3016.0
705.0,47,535.0,6.01123595505618,1.9256380886421056,47,3109.0,0.058986127730800274,47,3109.0
710.0,54,646.0,7.258426966292135,1.6758159015752279,54,3092.0,0.0609050222718969,54,3092.0
715.0,56,816.0,9.272727272727273,2.327240763635276,56,3064.0,0.05960951041025895,56,3064.0
720.0,52,838.0,9.744186046511627,2.30897709405955,52,3029.0,0.07617574805949291,52,3029.0
725.0,43,791.0,9.305882352941177,2.7247512745049725,43,2825.0,0.1182604077063106,43,2825.0
730.0,42,796.0,9.149425287356323,3.2213420020310375,42,2778.0,0.15291774729156668,42,2778.0
735.0,42,829.0,9.63953488372093,2.66343611371443,42,2983.0,0.1229405044557663,42,2983.0
740.0,47,886.0,10.183908045977011,1.5311605517651201,47,3057.0,0.06658211162723027,47,3057.0
745.0,54,1006.0,11.054945054945055,1.9240494852819683,54,3048.0,0.07440139426210628,54,3048.0
750.0,56,1184.0,12.869565217391305,2.2178408822136215,56,2963.0,0.057228757852038695,56,2963.0
755.0,54,1243.0,13.51086956521739,2.2236342476735076,54,3060.0,0.06856553425104889,54,3060.0
760.0,51,1279.0,14.21111111111111,2.634041524347475,51,2973.0,0.10238412466599127,51,2973.0
765.0,49,1282.0,13.934782608695652,2.551680470038447,49,3166.0,0.11985165444344816,49,3166.0
770.0,49,1368.0,15.032967032967033,2.120915797559809,49,3404.0,0.09501594734141973,49,3404.0
775.0,56,1513.0,16.095744680851062,1.3107327577801393,56,3481.0,0.04653527158907389,56,3481.0
780.0,64,1737.0,17.90721649484536,1.5529677462467515,64,3453.0,0.052218552145383894,64,3453.0
785.0,62,1833.0,18.70408163265306,1.3506873765300107,62,3609.0,0.03734660405803523,62,3609.0
